, Реестр общероссийских и аккредитованных региональных спортивных федераций,,,,,,
,,,,,,,
№ п/п,Наименование спортивной федерации,Субъект Российской Федерации,"Сведения о видах спорта, по которым аккредитована спортивная федерация",,,,
,,,Вид спорта,Номер-код спортивной федерации,Дата приказа о государтсвенной аккредитации,Дата окончания государтсвенной аккредитации,Номер приказа о государтсвенной аккредитации
393,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РЕСПУБЛИКИ КОМИ""",Республика Коми,БАСКЕТБОЛ,0141107383О,2023-06-15T00:00:00.000Z,2027-06-14T00:00:00.000Z,01-12/288
394,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЛУГАНСКОЙ НАРОДНОЙ РЕСПУБЛИКИ""",Луганская область,БАСКЕТБОЛ,0149409457О,2024-01-09T00:00:00.000Z,2025-12-31T00:00:00.000Z,1
395,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ДОНЕЦКОЙ НАРОДНОЙ РЕСПУБЛИКИ""",Донецкая область,БАСКЕТБОЛ,0149309195О,2023-11-20T00:00:00.000Z,2025-12-31T00:00:00.000Z,01-09/144
396,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА КИРОВСКОЙ ОБЛАСТИ""",Кировская область,БАСКЕТБОЛ,0144303667О,2020-08-20T00:00:00.000Z,2024-08-19T00:00:00.000Z,215
397,"КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ПЕРМСКОГО КРАЯ""",Пермский край,БАСКЕТБОЛ,0145902821О,2021-12-07T00:00:00.000Z,2025-12-06T00:00:00.000Z,41-02-ПР-681
398,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА СВЕРДЛОВСКОЙ ОБЛАСТИ""",Свердловская область,БАСКЕТБОЛ,0146603047О,2023-09-19T00:00:00.000Z,2027-09-18T00:00:00.000Z,43/ГА
399,"ОБЩЕСТВЕННАЯ РОСТОВСКАЯ РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РОСТОВСКОЙ ОБЛАСТИ""",Ростовская область,БАСКЕТБОЛ,0146105084О,2022-03-11T00:00:00.000Z,2024-12-31T00:00:00.000Z,71
400,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ХЕРСОНСКОЙ ОБЛАСТИ""",Херсонская область,БАСКЕТБОЛ,0149509548О,2024-04-11T00:00:00.000Z,2025-12-31T00:00:00.000Z,11/04/2024-20-АК
401,"ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА КРАСНОДАРСКОГО КРАЯ""",Краснодарский край,БАСКЕТБОЛ,0142303506О,2022-04-26T00:00:00.000Z,2026-04-25T00:00:00.000Z,595
402,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА"" РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ",Республика Северная Осетия — Алания,БАСКЕТБОЛ,0141502337О,2023-10-16T00:00:00.000Z,2027-10-15T00:00:00.000Z,321
403,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ОРЛОВСКОЙ ОБЛАСТИ""",Орловская область,БАСКЕТБОЛ,0145705465О,2020-10-20T00:00:00.000Z,2024-10-19T00:00:00.000Z,520
404,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РЕСПУБЛИКИ МАРИЙ ЭЛ""",Республика Марий Эл,БАСКЕТБОЛ,0141207653О,2024-02-08T00:00:00.000Z,2028-02-07T00:00:00.000Z,136
405,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА АРХАНГЕЛЬСКОЙ ОБЛАСТИ""",Архангельская область,БАСКЕТБОЛ,0142900694О,2021-04-01T00:00:00.000Z,2025-03-31T00:00:00.000Z,173-РМ
406,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""МОСКОВСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Московская область,БАСКЕТБОЛ,0145002988О,2023-12-29T00:00:00.000Z,2027-12-28T00:00:00.000Z,23-318-П
407,"КУРГАНАСКАЯ РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА КУРГАНСКОЙ ОБЛАСТИ""",Курганская область,БАСКЕТБОЛ,0144508495О,2022-05-06T00:00:00.000Z,2026-05-05T00:00:00.000Z,246
408,"ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ИРКУТСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Иркутская область,БАСКЕТБОЛ,0143803448О,2023-11-13T00:00:00.000Z,2027-11-12T00:00:00.000Z,96-1072-МР
409,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЗАБАЙКАЛЬСКОГО КРАЯ""",Забайкальский край,БАСКЕТБОЛ,0147506652О,2021-08-20T00:00:00.000Z,2025-08-19T00:00:00.000Z,98
410,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ""УДМУРТИЯ""",Удмуртская Республика,БАСКЕТБОЛ,0141805105О,2022-08-30T00:00:00.000Z,2026-08-29T00:00:00.000Z,109А
411,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЗАПОРОЖСКОЙ ОБЛАСТИ""",Запорожская область,БАСКЕТБОЛ,0149009076О,2023-09-28T00:00:00.000Z,2025-12-31T00:00:00.000Z,189-ОД
412,"САХАЛИНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САХАЛИНСКАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Сахалинская область,БАСКЕТБОЛ,0146502871О,2022-09-15T00:00:00.000Z,2026-09-14T00:00:00.000Z,3.18-512-Р
413,"КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ХАБАРОВСКОГО КРАЯ""",Хабаровский край,БАСКЕТБОЛ,0142700675О,2023-12-01T00:00:00.000Z,2027-11-30T00:00:00.000Z,724
414,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ВОРОНЕЖСКАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Воронежская область,БАСКЕТБОЛ,0143602114О,2021-12-21T00:00:00.000Z,2025-12-20T00:00:00.000Z,1425-ОД
415,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РЕСПУБЛИКИ КРЫМ""",Республика Крым,БАСКЕТБОЛ,0149106102О,2020-10-22T00:00:00.000Z,2024-10-21T00:00:00.000Z,367-ОД
416,"ВЛАДИМИРСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,БАСКЕТБОЛ,0143303493О,2023-12-18T00:00:00.000Z,2027-12-17T00:00:00.000Z,210
417,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РЕСПУБЛИКИ АДЫГЕЯ""",Республика Адыгея,БАСКЕТБОЛ,0140101037О,2021-08-18T00:00:00.000Z,2025-08-17T00:00:00.000Z,214
418,"САРАТОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САРАТОВСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Саратовская область,БАСКЕТБОЛ,0146402226О,2022-01-25T00:00:00.000Z,2026-01-24T00:00:00.000Z,36
419,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА РЕСПУБЛИКИ МОРДОВИЯ""",Республика Мордовия,БАСКЕТБОЛ,0141308254О,2021-12-23T00:00:00.000Z,2025-12-22T00:00:00.000Z,451
420,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",Ленинградская область,БАСКЕТБОЛ,0144702091О,2023-03-21T00:00:00.000Z,2025-03-20T00:00:00.000Z,1-5-95/2023
421,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ВОЛОГОДСКОЙ ОБЛАСТИ""",Вологодская область,БАСКЕТБОЛ,0143500986О,2021-12-28T00:00:00.000Z,2025-12-27T00:00:00.000Z,224/01-07
422,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА САМАРСКОЙ ОБЛАСТИ""",Самарская область,БАСКЕТБОЛ,0146305058О,2023-03-10T00:00:00.000Z,2027-03-09T00:00:00.000Z,174-П
423,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА КЕМЕРОВСКОЙ ОБЛАСТИ - КУЗБАССА""",Кемеровская область,БАСКЕТБОЛ,0144204058О,2023-09-15T00:00:00.000Z,2025-09-14T00:00:00.000Z,688-ОД
424,"ЛИПЕЦКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЛИПЕЦКОЙ ОБЛАСТИ""",Липецкая область,БАСКЕТБОЛ,0144800747О,2021-05-17T00:00:00.000Z,2025-05-18T00:00:00.000Z,170-0
425,"БЕЛГОРОДСКАЯ РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА БЕЛГОРОДСКОЙ ОБЛАСТИ""",Белгородская область,БАСКЕТБОЛ,0143103245О,2020-06-09T00:00:00.000Z,2024-06-01T00:00:00.000Z,А-06
426,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА КОСТРОМСКОЙ ОБЛАСТИ""",Костромская область,БАСКЕТБОЛ,0144406822О,2022-02-04T00:00:00.000Z,2026-02-03T00:00:00.000Z,24
427,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА СТАВРОПОЛЬСКОГО КРАЯ""",Ставропольский край,БАСКЕТБОЛ,0142600482О,2021-03-31T00:00:00.000Z,2025-03-30T00:00:00.000Z,147/01-01
428,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РОССИЙСКАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",,БАСКЕТБОЛ,0149900010О,2022-03-01T00:00:00.000Z,2026-01-31T00:00:00.000Z,153
429,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТВЕРСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ БАСКЕТБОЛА""",Тверская область,БАСКЕТБОЛ,0146903104О,2023-05-15T00:00:00.000Z,2027-05-14T00:00:00.000Z,143-ОД
430,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЧУВАШСКОЙ РЕСПУБЛИКИ""",Чувашская Республика,БАСКЕТБОЛ,0142103602О,2020-06-16T00:00:00.000Z,2024-06-15T00:00:00.000Z,197
431,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА НИЖЕГОРОДСКОЙ ОБЛАСТИ""",Нижегородская область,БАСКЕТБОЛ,0145205187О,2023-03-24T00:00:00.000Z,2027-03-23T00:00:00.000Z,73
432,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ""",Еврейская автономная область,БАСКЕТБОЛ,0147908021О,2020-12-28T00:00:00.000Z,2024-12-27T00:00:00.000Z,115/20
433,"АСТРАХАНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА АСТРАХАНСКОЙ ОБЛАСТИ""",Астраханская область,БАСКЕТБОЛ,0143002596О,2021-03-05T00:00:00.000Z,2025-03-04T00:00:00.000Z,24/В
434,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА УЛЬЯНОВСКОЙ ОБЛАСТИ""",Ульяновская область,БАСКЕТБОЛ,0147304263О,2022-04-19T00:00:00.000Z,2026-04-18T00:00:00.000Z,16
435,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БАСКЕТБОЛА ГОРОДА МОСКВЫ""",Москва,БАСКЕТБОЛ,0147700861О,2021-03-10T00:00:00.000Z,2025-03-09T00:00:00.000Z,42
436,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА РЕСПУБЛИКИ КРЫМ""",Республика Крым,БЕЙСБОЛ,0189106558О,2022-08-12T00:00:00.000Z,2026-08-11T00:00:00.000Z,392-ОД
437,"МОСКОВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА""",Московская область,БЕЙСБОЛ,0185005961О,2021-12-27T00:00:00.000Z,2025-12-27T00:00:00.000Z,23-275-П
438,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА И СОФТБОЛА ГОРОДА СЕВАСТОПОЛЯ""",Севастополь,БЕЙСБОЛ,0189208375С,2022-02-22T00:00:00.000Z,2026-02-21T00:00:00.000Z,83
439,"КРАСНОДАРСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ЛАПТЫ И БЕЙСБОЛА КРАСНОДАРСКОГО КРАЯ""",Краснодарский край,БЕЙСБОЛ,0182306950О,2022-03-05T00:00:00.000Z,2026-03-04T00:00:00.000Z,291
,,,ЛАПТА,0782306950С,2022-03-05T00:00:00.000Z,2026-03-04T00:00:00.000Z,290
440,"ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА, СОФТБОЛА""",Ярославская область,БЕЙСБОЛ,0187606609О,2022-07-22T00:00:00.000Z,2024-07-21T00:00:00.000Z,226
441,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА РОССИИ""",,БЕЙСБОЛ,0189900011О,2022-03-28T00:00:00.000Z,2026-03-29T00:00:00.000Z,232
442,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БЕЙСБОЛА И СОФТБОЛА ПРИМОРСКОГО КРАЯ""",Приморский край,БЕЙСБОЛ,0182500702О,2020-08-11T00:00:00.000Z,2024-08-10T00:00:00.000Z,302
443,"СВЕРДЛОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ФИЗКУЛЬТУРНО-СПОРТИВНОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ФЕДЕРАЦИЯ БЕЙСБОЛА РОССИИ""",Свердловская область,БЕЙСБОЛ,0186607015О,2022-09-05T00:00:00.000Z,2026-09-04T00:00:00.000Z,30/ГА
444,"ОМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ОМСКОЙ ОБЛАСТИ""",Омская область,БИАТЛОН,0405501007З,2023-08-24T00:00:00.000Z,2027-08-18T00:00:00.000Z,100
445,"ЯМАЛО-НЕНЕЦКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""",Ямало-Ненецкий автономный округ,БИАТЛОН,0408902775З,2021-11-24T00:00:00.000Z,2025-11-23T00:00:00.000Z,254-ОД
446,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА РЕСПУБЛИКИ САХА (ЯКУТИЯ)""",Республика Саха (Якутия),БИАТЛОН,0401400239З,2020-12-29T00:00:00.000Z,2024-12-28T00:00:00.000Z,407-ОД
447,САРАТОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ БИАТЛОНА САРАТОВСКОЙ ОБЛАСТИ,Саратовская область,БИАТЛОН,0406402241З,2023-04-21T00:00:00.000Z,2027-04-20T00:00:00.000Z,458
448,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ БИАТЛОНА ""СОЮЗ БИАТЛОНИСТОВ РОССИИ""",,БИАТЛОН,0409900012З,2022-11-03T00:00:00.000Z,2026-10-23T00:00:00.000Z,924
449,"ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ЗАБАЙКАЛЬСКОГО КРАЯ""",Забайкальский край,БИАТЛОН,0407519848З,2021-08-20T00:00:00.000Z,2025-08-19T00:00:00.000Z,97
450,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САХАЛИНСКАЯ ФЕДЕРАЦИЯ БИАТЛОНА""",Сахалинская область,БИАТЛОН,0406507195З,2022-06-17T00:00:00.000Z,2026-06-16T00:00:00.000Z,3.18-336-Р
451,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ОРЕНБУРГСКОЙ ОБЛАСТИ""",Оренбургская область,БИАТЛОН,0405608916З,2023-05-11T00:00:00.000Z,2027-05-10T00:00:00.000Z,167
452,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ БИАТЛОНА ""СОЮЗ БИАТЛОНИСТОВ КРАСНОЯРСКОГО КРАЯ""",Красноярский край,БИАТЛОН,0402405139З,2023-02-09T00:00:00.000Z,2025-02-08T00:00:00.000Z,58П
453,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ БИАТЛОНА ""СОЮЗ БИАТЛОНИСТОВ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ""",Ханты-Мансийский автономный округ,БИАТЛОН,0408601029З,2021-10-22T00:00:00.000Z,2025-10-21T00:00:00.000Z,344
454,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ОРЛОВСКОЙ ОБЛАСТИ""",Орловская область,БИАТЛОН,0405703267З,2024-02-09T00:00:00.000Z,2028-02-08T00:00:00.000Z,148
455,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА МУРМАНСКОЙ ОБЛАСТИ""",Мурманская область,БИАТЛОН,0405102371З,2022-12-27T00:00:00.000Z,2026-12-26T00:00:00.000Z,854
456,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА МОСКОВСКОЙ ОБЛАСТИ""",Московская область,БИАТЛОН,0405003850З,2020-06-25T00:00:00.000Z,2024-06-24T00:00:00.000Z,24-84-П
457,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА СМОЛЕНСКОЙ ОБЛАСТИ""",Смоленская область,БИАТЛОН,0406702739З,2023-04-24T00:00:00.000Z,2027-04-23T00:00:00.000Z,0142-П
458,"ИВАНОВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ИВАНОВСКОЙ ОБЛАСТИ""",Ивановская область,БИАТЛОН,0403702019З,2023-05-15T00:00:00.000Z,2027-04-23T00:00:00.000Z,01-01-125
459,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КАМЧАТСКАЯ ФЕДЕРАЦИЯ БИАТЛОНА""",Камчатский край,БИАТЛОН,0404102319З,2023-11-20T00:00:00.000Z,2027-11-19T00:00:00.000Z,590
460,"ВЛАДИМИРСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,БИАТЛОН,0403302313З,2022-12-29T00:00:00.000Z,2024-12-30T00:00:00.000Z,148
461,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА КЕМЕРОВСКОЙ ОБЛАСТИ""",Кемеровская область,БИАТЛОН,0404202453З,2020-08-19T00:00:00.000Z,2024-08-18T00:00:00.000Z,817
462,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ФЕДЕРАЦИЯ БИАТЛОНА УЛЬЯНОВСКОЙ ОБЛАСТИ""",Ульяновская область,БИАТЛОН,0407303084З,2023-11-09T00:00:00.000Z,2027-11-08T00:00:00.000Z,63-П
463,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА КОСТРОМСКОЙ ОБЛАСТИ""",Костромская область,БИАТЛОН,0404406679З,2021-05-13T00:00:00.000Z,2025-05-12T00:00:00.000Z,118
464,"ЧУВАШСКАЯ РЕСПУБЛИКАНСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ЧУВАШСКОЙ РЕСПУБЛИКИ""",Чувашская Республика,БИАТЛОН,0402103376З,2020-12-16T00:00:00.000Z,2024-12-15T00:00:00.000Z,463
465,"АМУРСКАЯ РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""БИАТЛОН АМУРСКОЙ ОБЛАСТИ""",Амурская область,БИАТЛОН,0402807903З,2020-10-13T00:00:00.000Z,2024-10-12T00:00:00.000Z,97
466,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ БИАТЛОНА ПЕРМСКОГО КРАЯ""",Пермский край,БИАТЛОН,0405902837З,2023-06-23T00:00:00.000Z,2025-06-19T00:00:00.000Z,41-02-ПР-214
467,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА РЕСПУБЛИКИ КАРЕЛИЯ""",Республика Карелия,БИАТЛОН,0401005525З,2022-06-15T00:00:00.000Z,2026-06-14T00:00:00.000Z,699
468,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ БИАТЛОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ""",Волгоградская область,БИАТЛОН,0403408209З,2023-01-17T00:00:00.000Z,2025-01-20T00:00:00.000Z,24
